"image","xmin","ymin","xmax","ymax","label"
"crop001522.png",503.2747844827586,174.11764705882354,754.1893272113944,834.5098039215686,"Walking"
"crop001554.png",184.3738511029412,164.45424836601308,318.52301076680675,520.4248366013072,"Standing"
"crop001652.png",45.43035714285714,133.33333333333334,257.14464285714286,804.7058823529412,"Walking"
"crop001652.png",387.3097222222222,185.09803921568627,494,469.01960784313724,"Walking"
"crop001640.png",256.95636334196894,142.7450980392157,536.4071405440415,829.8039215686274,"Standing"
"crop001671.png",203.6837416481069,277.6470588235294,500.022271714922,815.6862745098039,"Walking"
"crop001628.png",95.43770469432314,126.33823529411764,279.36783569869,687.8415032679738,"Walking"
"crop001627.png",249.41176470588235,214.90196078431373,517.6470588235294,804.7058823529411,"Standing"
"crop001811.png",104.61857358870968,168.99346405228758,269.43712197580646,553.1895424836601,"Standing"
"crop001814.png",83.00513059701493,85.92156862745097,134.6357276119403,205.08660130718954,"Standing"
"crop001685.png",67.00374659400545,81.7516339869281,173.58685286103542,351.9477124183006,"Walking"
"crop001673.png",199.35744422196797,154.85294117647058,349.5427989130435,498.97058823529403,"Walking"
"crop001674.png",217.3273706896552,191.37254901960785,459.76875000000007,714.656862745098,"Walking"
"crop_000002.png",96.610107421875,72.88235294117648,235.360107421875,490.22058823529414,"Standing"
"crop_000004.png",139.5888888888889,47.15686274509804,264.1044444444444,369.39542483660125,"Standing"
"crop_000003.png",307.9139933628319,35.66013071895425,458.6421855246524,451.42483660130716,"Standing"
"crop_000012.png",130.3953762755102,80,400.05455994897954,624.7058823529412,"Standing"
"crop_000009.png",236.88431571815718,61.1764705882353,535.6268631436315,668.2352941176471,"Standing"
"crop_000021.png",295.3846153846153,43.80172781569967,482.67558528428094,557.3853455631399,"Standing"
"crop_000019.png",403.59162200504414,77.64705882352942,665.9611049810845,683.5294117647059,"Standing"
"crop_000023.png",439.86622073578593,64.0499574829932,698.8628762541805,562.5431547619047,"Standing"
"crop_000016.png",544.6793208483755,84.51960784313725,783.3568178399519,669.3039215686274,"Standing"
"crop_000017.png",463.546875,56.470588235294116,731.6009290540541,720,"Standing"
"download%20(1).jpg",43.93026946952596,1.7254901960784315,134.0408789503386,262.7058823529412,"Standing"
"download%20(11).jpg",17.63004373589165,19.84313725490196,119.81288797968398,254.07843137254903,"Walking"
"download%20(10).jpg",49.37589285714286,14.073529411764707,155.26160714285714,263.5147058823529,"Walking"
"crop_000024.png",164.55386565272497,109.41176470588236,355.0937896070976,640,"Standing"
"crop_000025.png",268.8235294117647,71.76470588235294,542.9411764705883,696.4705882352941,"Standing"
"download%20(12).jpg",40.53005988943489,14.379084967320262,176.76838912776412,269.15849673202615,"Walking"
"download%20(14).jpg",56.43382352941177,1.4705882352941178,168.93382352941177,222.05882352941177,"Walking"
"download%20(16).jpg",36.52173913043478,35.2770353618421,223.69565217391306,166.11585115131578,"Walking"
"download%20(15).jpg",48.19595318237454,56.424836601307184,238.40403151774785,142.01307189542482,"Walking"
"download%20(13).jpg",59.64010663507109,15,164.98133886255926,262.94117647058823,"Walking"
"download%20(19).jpg",39.28887195121951,22.235294117647058,98.91488821138212,150.08823529411765,"Walking"
"download%20(19).jpg",112.19944105691057,74.11764705882354,237.0124491869919,144.83823529411765,"Walking"
"download%20(17).jpg",41.08169157608696,27.120915032679736,248.1795176630435,159.88725490196077,"Walking"
"download%20(20).jpg",46.37526873464373,8.537581699346406,130.45634981572482,263.76633986928107,"Standing"
"download%20(18).jpg",143.1716833890747,120.61102386934674,196.8227424749164,161.37986809045225,"Walking"
"download%20(18).jpg",78.48383500557414,38.46027010050251,137.9598662207358,171.1889133165829,"Walking"
"download%20(2).jpg",17.023149671052632,12.573529411764707,155.82841282894736,258.45588235294116,"Walking"
"download%20(21).jpg",59.18217794759825,16.504901960784313,148.1341430131004,254.34477124183005,"Standing"
"download%20(22).jpg",27.152849264705882,19.673202614379083,137.1763786764706,294.1143790849673,"Standing"
"download%20(24).jpg",104.66666666666666,24.666666666666664,165.33333333333331,167.99999999999997,"Walking"
"download%20(23).jpg",44.57674293611794,1.3480392156862746,130.00671836609337,266.01307189542484,"Standing"
"download%20(3).jpg",82.54176646706587,17.254901960784313,179.49745508982036,172.54901960784312,"Walking"
"download%20(5).jpg",28.019209085051546,6.450980392156862,144.73828125,270.94117647058823,"Standing"
"download%20(8).jpg",63.80596301020408,12.7140522875817,135.18147321428572,245.2581699346405,"Standing"
"download%20(6).jpg",13.272781488549619,7.2859477124183005,128.85293416030535,332.35130718954247,"Standing"
"download%20(4).jpg",62.504901960784316,7.235294117647059,161.3872549019608,245.19607843137257,"Walking"
"download%20(7).jpg",40.67126623376623,18.034313725490197,160.41672077922078,274.21405228758175,"Walking"
"frame36.jpg",346.7913043478261,361.7647058823529,563.5565217391304,877.0588235294117,"Walking"
"download.jpg",49.07305743243244,13.480392156862747,134.50303286240788,269.1584967320262,"Standing"
"DpPFOl9U4AAwEOJ.jpg",148.3355091383812,58.8235294117647,563.4791122715405,1199.9999999999998,"Walking"
"frame34.jpg",761.7296511627907,508.2352941176471,1080,1521.5686274509803,"Walking"
"download%20(9).jpg",169.20804669203747,34.150326797385624,240.2677656615925,177.27124183006535,"Walking"
"frame45.jpg",262.2,347.6470588235294,493.063768115942,898.2352941176471,"Walking"
"frame42.jpg",695.7994186046511,486.27450980392155,1080,1430.5882352941176,"Walking"
"frame37.jpg",567.078488372093,495.6862745098039,1047.4273255813953,1493.3333333333333,"Walking"
"frame38.jpg",279.8231884057971,390,570.6057971014493,885.8823529411765,"Walking"
"frame44.jpg",491.7296511627907,442.3529411764705,1026.6279069767443,1590.5882352941176,"Walking"
"frame50.jpg",598.4738372093022,492.54901960784315,1000.3343023255813,1474.5098039215686,"Walking"
"frame56.jpg",460.33430232558135,530.1960784313726,931.2645348837209,1468.235294117647,"Walking"
"frame52.jpg",84.20579710144928,382.94117647058823,408.4724637681159,928.2352941176471,"Walking"
"frame51.jpg",108.87826086956521,374.11764705882354,387.3246376811594,919.4117647058823,"Walking"
"frame53.jpg",331.61337209302326,514.5098039215686,830.7994186046511,1524.705882352941,"Walking"
"frame57.jpg",422.6598837209302,552.156862745098,968.938953488372,1524.705882352941,"Walking"
"frame59.jpg",180.9156976744186,458.03921568627453,783.7063953488371,1534.1176470588234,"Walking"
"frame71.jpg",209.17151162790697,527.0588235294117,755.4505813953488,1509.0196078431372,"Walking"
"frame58.jpg",82.44347826086957,358.2352941176471,318.59420289855075,930,"Walking"
"frame65.jpg",1.3768115942028984,391.7647058823529,242.8144927536232,956.4705882352941,"Walking"
"frame72.jpg",0,420.392156862745,392.44186046511624,1509.0196078431368,"Walking"
"frame77.jpg",177.77616279069767,545.8823529411765,752.3110465116279,1458.8235294117646,"Walking"
"frame91.jpg",17.65988372093023,458.03921568627453,435.21802325581393,1634.5098039215686,"Walking"
"frame76.jpg",140.10174418604652,536.4705882352941,680.1017441860465,1559.2156862745098,"Walking"
"frame94.jpg",1.9622093023255813,517.6470588235294,422.65988372093017,1634.5098039215686,"Walking"
"gettyimages-675021691-612x612.jpg",124,236,324,596,"Standing"
"gettyimages-457027227-612x612.jpg",117.5,22,353.5,612,"Standing"
"gettyimages-611216396-1024x1024.jpg",296.81159420289856,107.06229061976549,479.46488294314383,666.8277847571189,"Standing"
"gettyimages-611216396-1024x1024.jpg",473.75696767001114,126.48272613065326,655.2686733556299,667.9701633165829,"Standing"
"images%20(1).jpg",10.470387554585152,13.965686274509803,87.1385098253275,252.65196078431373,"Standing"
"images%20(1).jpg",119.75423034934498,25.815359477124183,181.59702510917032,252.22875816993465,"Standing"
"gettyimages-963458730-612x612.jpg",231.29096989966555,47.45551470588235,377.29765886287623,353.1496323529412,"Standing"
"images%20(12).jpg",33.7673307860262,2.962418300653595,139.6625272925764,259,"Standing"
"images%20(13).jpg",46.8336759868421,92.67156862745098,120.89420230263158,244.01960784313724,"Standing"
"images%20(11).jpg",135.33333333333331,10,218.66666666666663,156.33333333333331,"Walking"
"images%20(100).jpg",30.04459308807135,54.706501256281406,96.57190635451505,169.34971733668343,"Walking"
"images%20(100).jpg",164.9386845039019,60.2240891959799,241.27647714604237,174.56077261306532,"Walking"
"images%20(10).jpg",31.573437499999997,14.754901960784313,121.94990808823529,295.09803921568624,"Standing"
"images%20(16).jpg",55.36789772727273,23.366013071895427,135.8519272113022,260.62091503267976,"Walking"
"images%20(15).jpg",65.25978961916462,9.436274509803923,124.61114097051598,165.359477124183,"Standing"
"images%20(17).jpg",61.21323529411765,7.720588235294118,153.125,215.07352941176472,"Standing"
"images%20(14).jpg",15.80033015970516,30.555555555555557,109.32367168304668,244.89379084967322,"Standing"
"images%20(18).jpg",44.80626539408867,7.666666666666667,144.4195658866995,276,"Standing"
"images%20(2).jpg",17.488939144736843,17.230392156862745,111.11262335526317,261.25,"Walking"
"images%20(21).jpg",82.1627647714604,18.22911432160804,126.00334448160532,170.12562814070353,"Standing"
"images%20(21).jpg",122.63099219620959,39.37986809045226,159.72686733556299,173.94770728643215,"Standing"
"images%20(21).jpg",156.0479375696767,53.173837939698494,197.74247491638795,173.94770728643215,"Standing"
"images%20(19).jpg",105.15607580824972,39.992933417085425,151.44927536231884,183,"Standing"
"images%20(19).jpg",156.35451505016724,12.711526381909547,225.94760312151618,183,"Standing"
"images%20(20).jpg",34.6238782051282,9.183006535947712,128.71362179487178,264.4705882352941,"Standing"
"images%20(22).jpg",22.380156075808248,6.580873115577889,141.02564102564102,183,"Standing"
"images%20(26).jpg",75.3201219512195,9.516339869281046,173.0030487804878,208.99346405228755,"Walking"
"images%20(25).jpg",75.5514705882353,2.9411764705882355,152.7573529411765,225,"Walking"
"images%20(24).jpg",76.16931761477046,15.803921568627452,154.3709144211577,212.7450980392157,"Standing"
"images%20(23).jpg",104.84949832775919,33.2492148241206,171.0702341137124,180.07836055276383,"Standing"
"images%20(27).jpg",75.18382352941177,1.4705882352941178,174.4485294117647,225.00000000000003,"Standing"
"images%20(28).jpg",35.1344824938575,8.088235294117647,136.30155866093367,266.9117647058823,"Standing"
"images%20(3).jpg",48.53100649350649,2.7745098039215685,122.50503246753246,263.578431372549,"Walking"
"images%20(30).jpg",47.27453163390663,26.96078431372549,131.35561271498773,258.37418300653593,"Standing"
"images%20(29).jpg",37.6530612244898,4.901960784313725,135.6122448979592,294.60784313725486,"Standing"
"images%20(31).jpg",37.726790450928384,7.009803921568627,136.6976127320955,279.4575163398693,"Standing"
"images%20(36).jpg",41.42098214285714,14.612745098039214,145.93526785714283,260.81535947712416,"Standing"
"images%20(33).jpg",46.334951456310684,6.6911764705882355,127.16990291262138,264.078431372549,"Standing"
"images%20(32).jpg",45.07555970149254,8.59967320261438,133.81187810945272,269.30555555555554,"Standing"
"images%20(35).jpg",44.16693037974684,10.029411764705882,126.19224683544303,253.01470588235293,"Standing"
"images%20(34).jpg",49.863400655021834,7.194444444444445,147.71056222707423,255.19117647058823,"Standing"
"images%20(39).jpg",17.046755725190838,3.6601307189542482,165.9017175572519,267.6470588235294,"Walking"
"images%20(40).jpg",37.638960040983605,9.624183006535947,138.487906176815,176.02941176470588,"Walking"
"images%20(38).jpg",38.948905109489054,25.519607843137255,140.12652068126522,263.2549019607843,"Walking"
"images%20(4).jpg",42.37721456692913,12.529411764705882,103.70004921259843,262.18954248366015,"Walking"
"images%20(37).jpg",49.52268888206388,8.088235294117647,133.15413851351352,266.46241830065355,"Standing"
"images%20(43).jpg",59.929765886287626,28.074439571150094,147.6722408026756,166.92434210526315,"Walking"
"images%20(41).jpg",66.62432178631052,5.19281045751634,160.01998121869784,223.66176470588238,"Walking"
"images%20(45).jpg",65.625,3.6764705882352944,160.84558823529414,223.5294117647059,"Walking"
"images%20(42).jpg",68.61538461538461,39.175840336134456,137.84615384615387,166.50693277310927,"Walking"
"images%20(44).jpg",70.40441176470588,0.7352941176470589,153.86029411764707,225.00000000000003,"Walking"
"images%20(46).jpg",43.873479318734795,25.0718954248366,146.84184914841848,256.09150326797385,"Walking"
"images%20(49).jpg",21.26864035087719,14.754901960784313,105.26864035087719,266.5718954248366,"Walking"
"images%20(47).jpg",11.557046979865772,17.619281045751634,135.26174496644293,247.95915032679738,"Walking"
"images%20(5).jpg",47.14399350649351,9.71078431372549,161.80373376623376,258.9542483660131,"Walking"
"images%20(48).jpg",159.11371237458195,18.842179648241206,198.96878483835008,154.32961683417085,"Walking"
"images%20(48).jpg",191.61092530657749,15.163787688442211,244.3422519509476,179.77182788944722,"Walking"
"images%20(54).jpg",43.34228187919463,2.5784313725490198,147.71812080536913,263,"Standing"
"images%20(51).jpg",26.032258064516128,16.522875816993466,113.77419354838709,287.08496732026146,"Standing"
"images%20(53).jpg",36.483376842751845,5.392156862745098,129.5570869164619,270.0571895424836,"Standing"
"images%20(52).jpg",45.925637285012286,53.47222222222222,139.89861025798524,239.5016339869281,"Standing"
"images%20(50).jpg",83.11907327586206,44.64705882352941,183,273.7450980392157,"Walking"
"images%20(59).jpg",118.9520624303233,31.410018844221106,198.35562987736898,158.00800879396985,"Walking"
"images%20(58).jpg",38.322185061315494,32.02308417085427,99.63768115942028,152.79695351758792,"Walking"
"images%20(55).jpg",41.42932278869779,8.088235294117647,151.1393964987715,269.60784313725486,"Standing"
"images%20(57).jpg",56.12308495821727,9.09640522875817,165.83896239554318,285.8186274509804,"Walking"
"images%20(56).jpg",44.127111486486484,13.480392156862745,149.34087070024572,266.9117647058824,"Walking"
"images%20(63).jpg",124.47045707915274,39.686400753768844,185.78595317725754,169.96278266331657,"Walking"
"images%20(60).jpg",76.16949503311258,8.529411764705882,179.2732477924945,261,"Walking"
"images%20(62).jpg",120.48494983277592,32.32961683417086,198.66220735785953,160.4602701005025,"Walking"
"images%20(6).jpg",82.49322437582128,9.52450980392157,169.54972897503285,184.90686274509804,"Standing"
"images%20(61).jpg",61.62207357859532,38.15373743718593,138.87959866220734,183,"Walking"
"images%20(66).jpg",17.084083980044344,10.702614379084967,133.91113497782706,262,"Walking"
"images%20(65).jpg",45.6761841367713,12.460784313725489,127.70533211883408,178.40196078431373,"Walking"
"images%20(67).jpg",114.04682274247492,69.1135364321608,148.99665551839465,142.06831030150755,"Walking"
"images%20(67).jpg",163.7123745819398,21.600973618090453,200.5016722408027,104.36479271356784,"Walking"
"images%20(67).jpg",195.90301003344482,20.37484296482412,235.45150501672242,120.30449120603015,"Walking"
"images%20(68).jpg",26.095947265625,13.457516339869281,147.54386393229169,249.66013071895424,"Walking"
"images%20(64).jpg",171.0702341137124,61.14368718592965,234.22519509476032,173.64117462311557,"Walking"
"images%20(64).jpg",26.672240802675585,56.54569723618091,108.835005574136,172.41504396984925,"Walking"
"images%20(70).jpg",73.71323529411765,72.05882352941177,135.11029411764707,206.25,"Walking"
"images%20(72).jpg",52.22047757985258,18.872549019607845,155.635710995086,275,"Walking"
"images%20(69).jpg",54.08361204013378,42.59150369978858,108.8561872909699,143.90651427061312,"Walking"
"images%20(71).jpg",96.26532887402453,19.148712311557787,183.9464882943144,183,"Standing"
"images%20(7).jpg",97.81097106205252,14.431372549019608,151.79187798329357,173.80392156862746,"Walking"
"images%20(74).jpg",144.09141583054625,21.907506281407034,225.3344481605351,174.8673052763819,"Walking"
"images%20(73).jpg",58.96494932432432,6.740196078431373,161.0312883906634,259.27287581699346,"Walking"
"images%20(77).jpg",137.0401337792642,24.359767587939697,211.84503901895206,174.8673052763819,"Walking"
"images%20(76).jpg",116.19286510590858,36.62107412060301,198.35562987736898,181.9175565326633,"Walking"
"images%20(75).jpg",30.503695998583567,31.75980392156863,146.9073787181303,209,"Walking"
"images%20(78).jpg",113.23076923076924,97.30525210084033,160.92307692307693,170.19768907563025,"Walking"
"images%20(80).jpg",110.66666666666666,34.33333333333333,178.33333333333331,158,"Walking"
"images%20(8).jpg",39.63079699017199,22.01797385620915,157.88386824324323,265.1143790849673,"Walking"
"images%20(79).jpg",85.28428093645485,42.22485059760956,143.81270903010034,146.9738545816733,"Walking"
"images%20(81).jpg",167.6978818283166,7.1939384422110555,275,176.7065012562814,"Walking"
"images%20(83).jpg",70.15384615384616,49.017857142857146,137.23076923076923,168.04474789915966,"Walking"
"images%20(82).jpg",11.031031468531468,28.026143790849673,161.7816142191142,254.86274509803923,"Walking"
"images%20(84).jpg",29.48114224137931,46.90196078431373,150.27917179802955,262.921568627451,"Walking"
"images%20(86).jpg",61.300081877729255,9.733660130718954,149.82846615720524,242.0718954248366,"Standing"
"images%20(85).jpg",32.388708726415096,21.61764705882353,157.64342570754718,264.2647058823529,"Standing"
"images%20(90).jpg",10.292022792022792,1.4509803921568627,160.31339031339036,283.42483660130716,"Walking"
"images%20(87).jpg",48.70756172839506,11.117647058823529,157.34953703703704,230.1764705882353,"Walking"
"images%20(9).jpg",43.53061224489796,19.11764705882353,129.73469387755102,259.80392156862746,"Walking"
"images%20(88).jpg",42.237595419847324,12.352941176470587,147.1230916030534,275.88235294117646,"Standing"
"images%20(89).jpg",54.91826627764128,9.88562091503268,137.65045300982803,269.15849673202615,"Standing"
"images%20(91).jpg",30.267822265625,6.96078431372549,148.00740559895834,271.0065359477124,"Walking"
"images%20(92).jpg",46.83847531847134,8.366013071895425,139.27371947983016,256,"Walking"
"images%20(94).jpg",97.49163879598662,9.339667085427136,180.88071348940912,177.01303391959797,"Walking"
"images%20(93).jpg",8.802480916030534,6.862745098039215,135.21469465648855,271.3071895424837,"Walking"
"images%20(95).jpg",59.41458077395578,13.031045751633988,181.2647036240786,272.7532679738562,"Walking"
"images%20(97).jpg",103,4,182.66666666666666,164.66666666666666,"Walking"
"images%20-%202020-03-25T223633.071.jpg",61.84615384615385,55.78424369747899,135.0769230769231,180.34726890756303,"Walking"
"images%20(99).jpg",62.35117056856187,39.834632663847785,104.37792642140468,142.1834698731501,"Walking"
"images%20(96).jpg",7.664437012263099,58.69142587939698,46.90635451505017,144.21403894472363,"Walking"
"images%20(96).jpg",60.39576365663322,52.867305276381906,93.19955406911929,134.71152638190955,"Walking"
"images%20(96).jpg",91.97324414715719,56.54569723618091,142.55852842809364,167.20398869346732,"Walking"
"images%20(96).jpg",142.86510590858416,58.69142587939698,189.1583054626533,144.5205716080402,"Walking"
"images%20(96).jpg",192.83723522853958,54.706501256281406,239.43701226309923,161.68640075376885,"Walking"
"images%20(98).jpg",102.02205882352942,147.4264705882353,119.66911764705884,187.1323529411765,"Walking"
"images%20-%202020-03-25T223654.276.jpg",39.40625,4.673202614379085,145.95767231947482,258.72549019607845,"Walking"
"images%20-%202020-03-25T223727.846.jpg",118.9520624303233,65.12861180904522,178.12151616499443,179.77182788944725,"Walking"
"images%20-%202020-03-25T223708.152.jpg",97.91661676646707,42.35294117647059,160.0435628742515,146.50980392156862,"Walking"
"images%20-%202020-03-25T223732.400.jpg",46.6298773690078,3.6114176570458403,135.56633221850612,175.41447368421052,"Walking"
"images%20-%202020-03-25T223713.839.jpg",142.76923076923077,43.174159663865545,214.46153846153845,182.8077731092437,"Walking"
"images%20-%202020-03-25T223752.925.jpg",97.60284431137725,57.411764705882355,150.31661676646706,156.86274509803923,"Walking"
"images%20-%202020-03-25T223748.832.jpg",197.1293199554069,31.410018844221106,259.6711259754738,159.23413944723617,"Walking"
"images%20-%202020-03-25T223811.199.jpg",119.25863991081383,0.7567525125628141,240.96989966555185,183,"Walking"
"images%20-%202020-03-25T223806.751.jpg",113.04347826086956,4.742778884462151,187.29096989966555,159.02166334661354,"Walking"
"images%20-%202020-03-25T223759.640.jpg",55.07692307692308,72.08508403361346,111.38461538461539,167.73718487394962,"Walking"
"images%20-%202020-03-25T223819.729.jpg",55.490523968784835,24.972832914572862,146.85061315496097,183,"Walking"
"images%20-%202020-03-25T223826.172.jpg",35.785953177257525,24.153137450199203,99.33110367892976,123.54755976095618,"Walking"
"images%20-%202020-03-25T223837.350.jpg",105.21557486631016,57.38398692810458,151.6326871657754,154.24019607843138,"Walking"
"images%20-%202020-03-25T223831.331.jpg",28.093645484949832,46.91010956175298,102.34113712374582,164.71090637450197,"Walking"
"images%20-%202020-03-25T223815.749.jpg",38.73153409090909,22.916666666666668,146.643082002457,275,"Walking"
"images%20-%202020-03-25T223842.422.jpg",84.00222965440356,33.2492148241206,136.12040133779263,172.72157663316582,"Walking"
"images%20-%202020-03-25T223842.422.jpg",142.25195094760312,116.62609924623115,194.98327759197323,159.23413944723617,"Walking"
"images%20-%202020-03-26T113350.005.jpg",53.913043478260875,33.78386520127119,109.89966555183946,139.11225503177968,"Walking"
"images%20-%202020-03-26T113350.005.jpg",120.2675585284281,92.49149231991527,187.31326644370125,144.2923397775424,"Walking"
"images%20-%202020-03-26T113326.503.jpg",18.722665572792366,34.8235294117647,200.7513051909308,151.84313725490196,"Walking"
"images%20-%202020-03-26T113310.215.jpg",101.68188622754492,44.86274509803921,248.52739520958085,140.54901960784315,"Walking"
"images%20-%202020-03-26T113357.027.jpg",53.34448160535117,118.77182788944724,136.12040133779263,173.64117462311557,"Walking"
"images%20-%202020-03-26T113402.511.jpg",79.67224080267557,46.87117996604414,228.51727982162765,127.82873514431239,"Walking"
"images%20-%202020-03-26T113445.694.jpg",42.028985507246375,40.78630343866171,260.90301003344484,112.58555994423793,"Walking"
"images%20-%202020-03-26T113408.384.jpg",93.7298018292683,61.81372549019608,242.43711890243904,122.359477124183,"Walking"
"images%20-%202020-03-26T113451.176.jpg",39.31957619339045,13.313725490196077,258.37587974296207,180.68627450980392,"Walking"
"images%20-%202020-03-26T113616.275.jpg",72.96544035674471,51.334641959798994,207.2463768115942,154.32961683417085,"Walking"
"images%20-%202020-03-26T113632.924.jpg",12.683823529411766,64.33823529411765,185.11029411764707,186.39705882352942,"Walking"
"images%20-%202020-03-26T113653.452.jpg",96.26532887402453,49.80197864321608,206.32664437012264,122.45021984924622,"Walking"
"images%20-%202020-03-26T113643.589.jpg",89.39204172141919,50.25,198.13054369250986,147.79411764705884,"Walking"
"images%20-%202020-03-26T113648.458.jpg",42.574694212410506,48,191.33603072792363,148.39215686274508,"Walking"
"images%20-%202020-03-26T113703.376.jpg",6.131549609810479,37.84720477386934,176.2820512820513,154.63614949748742,"Walking"
"images%20-%202020-03-26T113708.979.jpg",150.33333333333331,71.66666666666666,275.66666666666663,144,"Walking"
"images%20-%202020-03-26T120119.990.jpg",107.16045746634026,122.99346405228758,141.39791156670745,178.15032679738562,"Walking"
"images%20-%202020-03-26T120119.990.jpg",51.683101285189714,151.20588235294116,77.99521878824969,170.5424836601307,"Walking"
"images%20-%202020-03-26T113717.165.jpg",47.51950947603122,57.46529522613065,95.65217391304348,154.942682160804,"Walking"
"images%20-%202020-03-26T113717.165.jpg",133.97435897435898,120.30449120603015,200.8082497212932,160.4602701005025,"Walking"
"images%20-%202020-03-26T120129.314.jpg",39.24191750278707,70.64619974874371,185.7859531772575,133.7919283919598,"Walking"
"images%20-%202020-03-26T120134.784.jpg",17.16833890746934,78.30951633165829,167.6978818283166,165.05826005025125,"Walking"
"images%20-%202020-03-26T120134.784.jpg",194.06354515050168,33.2492148241206,248.94091415830547,168.43011934673368,"Walking"
"images%20-%202020-03-26T120653.177.jpg",152.66666666666666,72.33333333333333,269.66666666666663,146.33333333333331,"Walking"
"images%20-%202020-03-26T220951.802.jpg",33.093951353092784,50.686274509803916,149.81302351804123,272.78431372549016,"Standing"
"images%20-%202020-03-26T120639.149.jpg",44.457749105011935,51.13725490196078,180.03770137231504,143.68627450980392,"Walking"
"images%20-%202020-03-26T120155.150.jpg",77.20178372352285,54.5961375212224,207.51839464882943,128.13773344651952,"Walking"
"images%20-%202020-03-26T120150.661.jpg",126.49827876376989,36.77124183006536,213.67698133414933,104.92483660130719,"Walking"
"images%20-%202020-03-26T221034.781.jpg",84.61538461538461,32.63614949748744,206.93979933110367,179.77182788944725,"Standing"
"images%20-%202020-03-26T221001.530.jpg",58.862876254180605,19.455244974874372,125.3901895206243,172.10851130653268,"Walking"
"images%20-%202020-03-26T221009.474.jpg",49.281886227544916,22.588235294117645,97.28907185628744,157.1764705882353,"Walking"
"images%20-%202020-03-26T221042.998.jpg",80.98028846153846,68.87254901960785,164.97259615384615,255.74673202614377,"Standing"
"images%20-%202020-03-26T221047.384.jpg",106.68896321070234,54.399968592964825,165.55183946488296,178.8522298994975,"Standing"
"images%20-%202020-03-26T221229.543.jpg",73.25490196078431,87.84313725490196,124.39215686274508,192,"Walking"
"images%20-%202020-03-26T222204.870.jpg",40.97969133906634,4.493464052287582,139.89861025798527,267.8104575163399,"Standing"
"images%20-%202020-03-26T222230.582.jpg",18.955829326923077,8,160.81881009615384,272,"Walking"
"images%20-%202020-03-26T222332.955.jpg",31.987062346437348,16.176470588235293,121.46372082309583,264.66503267973854,"Standing"
"images%20-%202020-03-26T222215.575.jpg",37.38263974201474,18.423202614379086,143.0460304054054,256.5767973856209,"Walking"
"images%20-%202020-03-26T222342.149.jpg",32.895584620786515,7.686274509803922,147.6961464185393,289.19607843137254,"Standing"
"images%20-%202020-03-26T222412.448.jpg",131.52173913043478,12.711526381909547,207.55295429208473,169.65625,"Walking"
"images%20-%202020-03-26T222536.904.jpg",29.020982142857143,12.841503267973856,158.33526785714287,271,"Walking"
"images%20-%202020-03-26T223851.643.jpg",32.88632524570025,4.94281045751634,162.38018273955774,275,"Standing"
"images%20-%202020-03-26T222431.615.jpg",33.75,10,136.75,292.5,"Standing"
"images%20-%202020-03-26T224013.471.jpg",26.581938976377952,6.96078431372549,162.70004921259843,253.37254901960785,"Walking"
"images%20-%202020-03-26T224044.709.jpg",78.66689410480349,2.962418300653595,181.1734443231441,254.76797385620912,"Walking"
"images%20-%202020-03-26T223958.038.jpg",50.8426948051948,50.86601307189543,135.91282467532466,252.01797385620915,"Standing"
"images%20-%202020-03-26T224104.722.jpg",33.08587598425197,1.8562091503267975,157.58981299212599,279.8235294117647,"Standing"
"images%20-%202020-03-26T224055.160.jpg",50.90981934731934,4.379084967320262,144.25247668997667,267.12418300653593,"Standing"
"images%20-%202020-03-26T224236.485.jpg",32.29333726415094,1.5294117647058822,134.18012971698113,307.4117647058823,"Walking"
"images%20-%202020-03-26T224110.383.jpg",57.64573317307692,10.666666666666666,150.1457331730769,272,"Walking"
"images%20-%202020-03-26T224241.110.jpg",21.099105992268044,6.450980392156862,127.66869362113403,279.235294117647,"Walking"
"images%20-%202020-03-26T224843.519.jpg",52.404885371179034,3.3856209150326797,146.43981986899564,253.0751633986928,"Walking"
"images%20-%202020-03-26T224225.235.jpg",44.765949844074854,10.334967320261436,154.73180873180874,245.97222222222214,"Walking"
"images%20-%202020-03-26T225058.746.jpg",77.35792959601874,32.908496732026144,153.07221531030444,177.8921568627451,"Walking"
"images%20-%202020-03-26T225108.013.jpg",158.8628762541806,30.511703187250994,220.73578595317727,139.61130478087648,"Walking"
"images%20-%202020-03-26T225155.176.jpg",111.479375696767,59.231112054329365,172.314381270903,159.96455857385396,"Standing"
"images%20-%202020-03-26T225228.919.jpg",108.835005574136,29.264290201005025,164.9386845039019,176.39996859296483,"Standing"
"images%20-%202020-03-26T225203.249.jpg",85.4441866812227,151.50653594771242,115.94200327510916,209.90849673202615,"Standing"
"images%20-%202020-03-26T231432.405.jpg",70.20573556511056,77.2875816993464,141.69713605651106,225.5718954248366,"Walking"
"images%20-%202020-03-26T231423.269.jpg",248.49498327759198,61.63520916334661,300,168,"Walking"
"images%20-%202020-03-26T225238.079.jpg",62.20472861842105,49.36274509803922,139.99157072368422,212.81862745098042,"Walking"
"images%20-%202020-03-26T225259.764.jpg",154.51505016722408,85.97283291457286,210.0055741360089,171.80197864321607,"Walking"
"images%20-%202020-03-26T225316.104.jpg",73.17385436660268,61.54411764705882,155.4176163627639,215.99999999999997,"Walking"
